COD_MUN_IBGE,NOME_CANDIDATO,QTDE_VOTOS
4119301,DILMA VANA ROUSSEFF,10491
4119400,DILMA VANA ROUSSEFF,4954
4119509,DILMA VANA ROUSSEFF,23029
4119608,DILMA VANA ROUSSEFF,9536
4119657,DILMA VANA ROUSSEFF,717
4119707,DILMA VANA ROUSSEFF,1454
4119806,DILMA VANA ROUSSEFF,5438
4119905,DILMA VANA ROUSSEFF,54280
4119954,DILMA VANA ROUSSEFF,4287
4120002,DILMA VANA ROUSSEFF,4860
4120101,DILMA VANA ROUSSEFF,902
4120150,DILMA VANA ROUSSEFF,1315
4120200,DILMA VANA ROUSSEFF,942
4120309,DILMA VANA ROUSSEFF,1091
4120333,DILMA VANA ROUSSEFF,1455
4120358,DILMA VANA ROUSSEFF,2101
4120408,DILMA VANA ROUSSEFF,2060
4120507,DILMA VANA ROUSSEFF,2522
4120606,DILMA VANA ROUSSEFF,10654
4120655,DILMA VANA ROUSSEFF,1666
4120705,DILMA VANA ROUSSEFF,1852
4120804,DILMA VANA ROUSSEFF,4430
4120853,DILMA VANA ROUSSEFF,1103
4120903,DILMA VANA ROUSSEFF,8866
4121000,DILMA VANA ROUSSEFF,3681
4121109,DILMA VANA ROUSSEFF,1885
4121208,DILMA VANA ROUSSEFF,4419
4121257,DILMA VANA ROUSSEFF,1314
4121307,DILMA VANA ROUSSEFF,1054
4121356,DILMA VANA ROUSSEFF,1017
4121406,DILMA VANA ROUSSEFF,6100
4121505,DILMA VANA ROUSSEFF,4042
4121604,DILMA VANA ROUSSEFF,2503
4121703,DILMA VANA ROUSSEFF,8200
4121752,DILMA VANA ROUSSEFF,2481
4121802,DILMA VANA ROUSSEFF,2956
4121901,DILMA VANA ROUSSEFF,4565
4122008,DILMA VANA ROUSSEFF,4321
4122107,DILMA VANA ROUSSEFF,722
4122156,DILMA VANA ROUSSEFF,4794
4122172,DILMA VANA ROUSSEFF,920
4122206,DILMA VANA ROUSSEFF,10675
4122305,DILMA VANA ROUSSEFF,5679
4122404,DILMA VANA ROUSSEFF,10764
4122503,DILMA VANA ROUSSEFF,3287
4122602,DILMA VANA ROUSSEFF,2435
4122651,DILMA VANA ROUSSEFF,1431
4122701,DILMA VANA ROUSSEFF,1450
4122800,DILMA VANA ROUSSEFF,1709
4122909,DILMA VANA ROUSSEFF,1648
4123006,DILMA VANA ROUSSEFF,5144
4123105,DILMA VANA ROUSSEFF,989
4123204,DILMA VANA ROUSSEFF,832
4123303,DILMA VANA ROUSSEFF,2663
4123402,DILMA VANA ROUSSEFF,2970
4123501,DILMA VANA ROUSSEFF,8924
4123600,DILMA VANA ROUSSEFF,596
4123709,DILMA VANA ROUSSEFF,2140
4123808,DILMA VANA ROUSSEFF,3970
4123824,DILMA VANA ROUSSEFF,1405
4123857,DILMA VANA ROUSSEFF,4039
4123907,DILMA VANA ROUSSEFF,3713
4123956,DILMA VANA ROUSSEFF,1096
4124004,DILMA VANA ROUSSEFF,1903
4124020,DILMA VANA ROUSSEFF,2886
4124053,DILMA VANA ROUSSEFF,5316
4124103,DILMA VANA ROUSSEFF,8311
4124202,DILMA VANA ROUSSEFF,1006
4124301,DILMA VANA ROUSSEFF,726
4124400,DILMA VANA ROUSSEFF,6397
4124509,DILMA VANA ROUSSEFF,1765
4124608,DILMA VANA ROUSSEFF,1476
4124707,DILMA VANA ROUSSEFF,3508
4124806,DILMA VANA ROUSSEFF,3662
4124905,DILMA VANA ROUSSEFF,2031
4125001,DILMA VANA ROUSSEFF,3449
4125100,DILMA VANA ROUSSEFF,4840
4125209,DILMA VANA ROUSSEFF,3377
4125308,DILMA VANA ROUSSEFF,1583
4125357,DILMA VANA ROUSSEFF,2074
4125407,DILMA VANA ROUSSEFF,1264
4125456,DILMA VANA ROUSSEFF,1528
4125506,DILMA VANA ROUSSEFF,61542
4125555,DILMA VANA ROUSSEFF,464
4125605,DILMA VANA ROUSSEFF,11923
4125704,DILMA VANA ROUSSEFF,8730
4125753,DILMA VANA ROUSSEFF,2160
4125803,DILMA VANA ROUSSEFF,3031
4125902,DILMA VANA ROUSSEFF,740
4126009,DILMA VANA ROUSSEFF,2775
4126108,DILMA VANA ROUSSEFF,1319
4126207,DILMA VANA ROUSSEFF,2154
4126256,DILMA VANA ROUSSEFF,25226
4126272,DILMA VANA ROUSSEFF,1836
4126306,DILMA VANA ROUSSEFF,4475
4126355,DILMA VANA ROUSSEFF,1600
4126405,DILMA VANA ROUSSEFF,1448
4126504,DILMA VANA ROUSSEFF,3569
4126603,DILMA VANA ROUSSEFF,5489
4126652,DILMA VANA ROUSSEFF,1419
4126678,DILMA VANA ROUSSEFF,2450
4126702,DILMA VANA ROUSSEFF,1179
4126801,DILMA VANA ROUSSEFF,4959
4126900,DILMA VANA ROUSSEFF,1639
4127007,DILMA VANA ROUSSEFF,2825
4127106,DILMA VANA ROUSSEFF,17421
4127205,DILMA VANA ROUSSEFF,3811
4127304,DILMA VANA ROUSSEFF,3989
4127403,DILMA VANA ROUSSEFF,4366
4127502,DILMA VANA ROUSSEFF,4668
4127601,DILMA VANA ROUSSEFF,3964
4127700,DILMA VANA ROUSSEFF,32492
4127809,DILMA VANA ROUSSEFF,2059
4127858,DILMA VANA ROUSSEFF,3313
4127882,DILMA VANA ROUSSEFF,1756
4127908,DILMA VANA ROUSSEFF,2520
4127957,DILMA VANA ROUSSEFF,2062
4127965,DILMA VANA ROUSSEFF,5093
4128005,DILMA VANA ROUSSEFF,5923
4128104,DILMA VANA ROUSSEFF,25265
4128203,DILMA VANA ROUSSEFF,10683
4128302,DILMA VANA ROUSSEFF,889
4128401,DILMA VANA ROUSSEFF,3057
4128500,DILMA VANA ROUSSEFF,3457
4128534,DILMA VANA ROUSSEFF,2450
4128559,DILMA VANA ROUSSEFF,2145
4128609,DILMA VANA ROUSSEFF,3559
4128625,DILMA VANA ROUSSEFF,995
4128633,DILMA VANA ROUSSEFF,2309
4128658,DILMA VANA ROUSSEFF,1224
4128708,DILMA VANA ROUSSEFF,1898
4128807,DILMA VANA ROUSSEFF,2238
3300100,DILMA VANA ROUSSEFF,46400
3300159,DILMA VANA ROUSSEFF,2708
3300209,DILMA VANA ROUSSEFF,24381
3300225,DILMA VANA ROUSSEFF,2575
3300233,DILMA VANA ROUSSEFF,6682
3300258,DILMA VANA ROUSSEFF,7169
3300308,DILMA VANA ROUSSEFF,31029
3300407,DILMA VANA ROUSSEFF,58817
3300456,DILMA VANA ROUSSEFF,166042
3300506,DILMA VANA ROUSSEFF,6578
3300605,DILMA VANA ROUSSEFF,8759
3300704,DILMA VANA ROUSSEFF,37615
3300803,DILMA VANA ROUSSEFF,17339
3300902,DILMA VANA ROUSSEFF,3820
3300936,DILMA VANA ROUSSEFF,4402
3300951,DILMA VANA ROUSSEFF,3620
3301009,DILMA VANA ROUSSEFF,110731
3301108,DILMA VANA ROUSSEFF,4856
3301157,DILMA VANA ROUSSEFF,3951
3301207,DILMA VANA ROUSSEFF,6251
3301306,DILMA VANA ROUSSEFF,8130
3301405,DILMA VANA ROUSSEFF,5541
3301504,DILMA VANA ROUSSEFF,5111
3301603,DILMA VANA ROUSSEFF,3055
3301702,DILMA VANA ROUSSEFF,314471
3301801,DILMA VANA ROUSSEFF,3453
3301850,DILMA VANA ROUSSEFF,15983
3301876,DILMA VANA ROUSSEFF,5919
3301900,DILMA VANA ROUSSEFF,77459
3302007,DILMA VANA ROUSSEFF,35816
3302056,DILMA VANA ROUSSEFF,3626
3302106,DILMA VANA ROUSSEFF,4833
3302205,DILMA VANA ROUSSEFF,22317
3302254,DILMA VANA ROUSSEFF,9218
3302270,DILMA VANA ROUSSEFF,34515
3302304,DILMA VANA ROUSSEFF,2381
3302403,DILMA VANA ROUSSEFF,55952
3302452,DILMA VANA ROUSSEFF,2536
3302502,DILMA VANA ROUSSEFF,82974
3302601,DILMA VANA ROUSSEFF,11127
3302700,DILMA VANA ROUSSEFF,31126
3302809,DILMA VANA ROUSSEFF,5425
3302858,DILMA VANA ROUSSEFF,63015
3302908,DILMA VANA ROUSSEFF,7018
3303005,DILMA VANA ROUSSEFF,8000
3303104,DILMA VANA ROUSSEFF,3742
3303203,DILMA VANA ROUSSEFF,62968
3303302,DILMA VANA ROUSSEFF,140931
3303401,DILMA VANA ROUSSEFF,41460
3303500,DILMA VANA ROUSSEFF,253028
3303609,DILMA VANA ROUSSEFF,12927
3303708,DILMA VANA ROUSSEFF,9846
3303807,DILMA VANA ROUSSEFF,6719
3303856,DILMA VANA ROUSSEFF,7846
3303906,DILMA VANA ROUSSEFF,69082
3303955,DILMA VANA ROUSSEFF,8044
3304003,DILMA VANA ROUSSEFF,9321
3304102,DILMA VANA ROUSSEFF,4992
3304110,DILMA VANA ROUSSEFF,5901
3304128,DILMA VANA ROUSSEFF,4529
3304144,DILMA VANA ROUSSEFF,51248
3304151,DILMA VANA ROUSSEFF,5897
3304201,DILMA VANA ROUSSEFF,29516
3304300,DILMA VANA ROUSSEFF,15001
3304409,DILMA VANA ROUSSEFF,7054
3304508,DILMA VANA ROUSSEFF,2845
3304524,DILMA VANA ROUSSEFF,22113
3304557,DILMA VANA ROUSSEFF,1958537
3304607,DILMA VANA ROUSSEFF,2687
3304706,DILMA VANA ROUSSEFF,9624
3304755,DILMA VANA ROUSSEFF,8242
3304805,DILMA VANA ROUSSEFF,6281
3304904,DILMA VANA ROUSSEFF,320701
3305000,DILMA VANA ROUSSEFF,8781
3305109,DILMA VANA ROUSSEFF,181795
3305133,DILMA VANA ROUSSEFF,2694
3305158,DILMA VANA ROUSSEFF,3087
3305208,DILMA VANA ROUSSEFF,17862
3305307,DILMA VANA ROUSSEFF,2379
3305406,DILMA VANA ROUSSEFF,6536
3305505,DILMA VANA ROUSSEFF,19339
3305554,DILMA VANA ROUSSEFF,24256
3305604,DILMA VANA ROUSSEFF,5828
3305703,DILMA VANA ROUSSEFF,4210
3305752,DILMA VANA ROUSSEFF,11235
3305802,DILMA VANA ROUSSEFF,27208
3305901,DILMA VANA ROUSSEFF,3576
3306008,DILMA VANA ROUSSEFF,27094
3306107,DILMA VANA ROUSSEFF,25239
3306156,DILMA VANA ROUSSEFF,2213
3306206,DILMA VANA ROUSSEFF,9660
3306305,DILMA VANA ROUSSEFF,97277
2400109,DILMA VANA ROUSSEFF,3959
2400208,DILMA VANA ROUSSEFF,22159
2400307,DILMA VANA ROUSSEFF,4131
2400406,DILMA VANA ROUSSEFF,1579
2400505,DILMA VANA ROUSSEFF,6032
2400604,DILMA VANA ROUSSEFF,2722
2400703,DILMA VANA ROUSSEFF,5798
2400802,DILMA VANA ROUSSEFF,3976
2400901,DILMA VANA ROUSSEFF,3259
2401008,DILMA VANA ROUSSEFF,16511
2401107,DILMA VANA ROUSSEFF,8347
2401206,DILMA VANA ROUSSEFF,4466
2401305,DILMA VANA ROUSSEFF,4143
2401404,DILMA VANA ROUSSEFF,2533
2401453,DILMA VANA ROUSSEFF,7722
2401503,DILMA VANA ROUSSEFF,1263
2401602,DILMA VANA ROUSSEFF,2091
2401651,DILMA VANA ROUSSEFF,1399
2401701,DILMA VANA ROUSSEFF,2819
2401800,DILMA VANA ROUSSEFF,3075
2401859,DILMA VANA ROUSSEFF,1783
2401909,DILMA VANA ROUSSEFF,1159
2402006,DILMA VANA ROUSSEFF,23175
2402105,DILMA VANA ROUSSEFF,4301
2402204,DILMA VANA ROUSSEFF,10826
2402303,DILMA VANA ROUSSEFF,10254
2402402,DILMA VANA ROUSSEFF,2294
2402501,DILMA VANA ROUSSEFF,3966
2402600,DILMA VANA ROUSSEFF,22430
2402709,DILMA VANA ROUSSEFF,3418
2402808,DILMA VANA ROUSSEFF,2199
2402907,DILMA VANA ROUSSEFF,2099
2403004,DILMA VANA ROUSSEFF,3334
2403103,DILMA VANA ROUSSEFF,13138
2403202,DILMA VANA ROUSSEFF,3105
2403251,DILMA VANA ROUSSEFF,31042
2403301,DILMA VANA ROUSSEFF,2824
2403400,DILMA VANA ROUSSEFF,2272
2403509,DILMA VANA ROUSSEFF,2252
2403608,DILMA VANA ROUSSEFF,6180
2403707,DILMA VANA ROUSSEFF,3841
2403756,DILMA VANA ROUSSEFF,1056
2403806,DILMA VANA ROUSSEFF,3654
2403905,DILMA VANA ROUSSEFF,1517
2404002,DILMA VANA ROUSSEFF,2315
2404101,DILMA VANA ROUSSEFF,617
2404200,DILMA VANA ROUSSEFF,5972
2404309,DILMA VANA ROUSSEFF,5987
2404408,DILMA VANA ROUSSEFF,3707
2404507,DILMA VANA ROUSSEFF,5562
2404606,DILMA VANA ROUSSEFF,3874
2404705,DILMA VANA ROUSSEFF,6924
2404804,DILMA VANA ROUSSEFF,1001
2404853,DILMA VANA ROUSSEFF,3624
2404903,DILMA VANA ROUSSEFF,2978
2405009,DILMA VANA ROUSSEFF,2138
2405108,DILMA VANA ROUSSEFF,2460
2405207,DILMA VANA ROUSSEFF,2411
2405306,DILMA VANA ROUSSEFF,2367
2405405,DILMA VANA ROUSSEFF,2149
2405504,DILMA VANA ROUSSEFF,1174
2405603,DILMA VANA ROUSSEFF,5717
2405702,DILMA VANA ROUSSEFF,4572
2405801,DILMA VANA ROUSSEFF,10722
2405900,DILMA VANA ROUSSEFF,1416
2406007,DILMA VANA ROUSSEFF,3385
2406106,DILMA VANA ROUSSEFF,6833
2406155,DILMA VANA ROUSSEFF,1405
2406205,DILMA VANA ROUSSEFF,2249
2406304,DILMA VANA ROUSSEFF,2465
2406403,DILMA VANA ROUSSEFF,1217
2406502,DILMA VANA ROUSSEFF,4415
2406601,DILMA VANA ROUSSEFF,3506
2406700,DILMA VANA ROUSSEFF,3848
2406809,DILMA VANA ROUSSEFF,2330
2406908,DILMA VANA ROUSSEFF,2048
2407005,DILMA VANA ROUSSEFF,4537
2407104,DILMA VANA ROUSSEFF,17168
2407203,DILMA VANA ROUSSEFF,10235
2407252,DILMA VANA ROUSSEFF,1852
2407302,DILMA VANA ROUSSEFF,3955
2407401,DILMA VANA ROUSSEFF,2866
2407500,DILMA VANA ROUSSEFF,2904
2407609,DILMA VANA ROUSSEFF,2190
2407708,DILMA VANA ROUSSEFF,4471
2407807,DILMA VANA ROUSSEFF,4796
2407906,DILMA VANA ROUSSEFF,1292
2408003,DILMA VANA ROUSSEFF,73046
2408102,DILMA VANA ROUSSEFF,188558
2408201,DILMA VANA ROUSSEFF,6620
2408300,DILMA VANA ROUSSEFF,9607
2408409,DILMA VANA ROUSSEFF,2343
2408508,DILMA VANA ROUSSEFF,1925
2408607,DILMA VANA ROUSSEFF,2134
2408706,DILMA VANA ROUSSEFF,2012
2408805,DILMA VANA ROUSSEFF,1918
2408904,DILMA VANA ROUSSEFF,6058
2408953,DILMA VANA ROUSSEFF,2630
2409100,DILMA VANA ROUSSEFF,2332
2409209,DILMA VANA ROUSSEFF,1466
2409308,DILMA VANA ROUSSEFF,4496
2409332,DILMA VANA ROUSSEFF,1814
2409407,DILMA VANA ROUSSEFF,10908
2409506,DILMA VANA ROUSSEFF,1366
2409605,DILMA VANA ROUSSEFF,1170
2409704,DILMA VANA ROUSSEFF,1886
2409803,DILMA VANA ROUSSEFF,5762
2409902,DILMA VANA ROUSSEFF,5384
2410009,DILMA VANA ROUSSEFF,2105
2410108,DILMA VANA ROUSSEFF,4542
2410207,DILMA VANA ROUSSEFF,2863
2410256,DILMA VANA ROUSSEFF,2161
2410306,DILMA VANA ROUSSEFF,3189
2410405,DILMA VANA ROUSSEFF,3295
2410504,DILMA VANA ROUSSEFF,2767
2410603,DILMA VANA ROUSSEFF,1641
2410702,DILMA VANA ROUSSEFF,1257
2410801,DILMA VANA ROUSSEFF,2122
2410900,DILMA VANA ROUSSEFF,2552
2411007,DILMA VANA ROUSSEFF,2303
2411056,DILMA VANA ROUSSEFF,1870
2411106,DILMA VANA ROUSSEFF,963
2411205,DILMA VANA ROUSSEFF,9696
2411403,DILMA VANA ROUSSEFF,4876
2411429,DILMA VANA ROUSSEFF,1116
2411502,DILMA VANA ROUSSEFF,9383
2411601,DILMA VANA ROUSSEFF,1413
2411700,DILMA VANA ROUSSEFF,1260
2411809,DILMA VANA ROUSSEFF,1754
2411908,DILMA VANA ROUSSEFF,1775
2412005,DILMA VANA ROUSSEFF,21557
2412104,DILMA VANA ROUSSEFF,3261
2412203,DILMA VANA ROUSSEFF,11623
2412302,DILMA VANA ROUSSEFF,4198
2412401,DILMA VANA ROUSSEFF,1819
2412500,DILMA VANA ROUSSEFF,9222
2412559,DILMA VANA ROUSSEFF,3257
2412609,DILMA VANA ROUSSEFF,4707
2412708,DILMA VANA ROUSSEFF,2381
2412807,DILMA VANA ROUSSEFF,3443
2412906,DILMA VANA ROUSSEFF,4340
2413003,DILMA VANA ROUSSEFF,2270
2413102,DILMA VANA ROUSSEFF,2097
2413201,DILMA VANA ROUSSEFF,1186
2413300,DILMA VANA ROUSSEFF,1586
2413359,DILMA VANA ROUSSEFF,4148
2413409,DILMA VANA ROUSSEFF,2999
2413508,DILMA VANA ROUSSEFF,3195
2413557,DILMA VANA ROUSSEFF,1966
2413607,DILMA VANA ROUSSEFF,3627
2413706,DILMA VANA ROUSSEFF,2197
2413805,DILMA VANA ROUSSEFF,1027
2413904,DILMA VANA ROUSSEFF,3786
2414001,DILMA VANA ROUSSEFF,4264
2414100,DILMA VANA ROUSSEFF,4184
2414159,DILMA VANA ROUSSEFF,2404
2414209,DILMA VANA ROUSSEFF,3217
2414308,DILMA VANA ROUSSEFF,974
2414407,DILMA VANA ROUSSEFF,8494
2414456,DILMA VANA ROUSSEFF,1613
2414506,DILMA VANA ROUSSEFF,5084
2414605,DILMA VANA ROUSSEFF,5132
2414704,DILMA VANA ROUSSEFF,1880
2414753,DILMA VANA ROUSSEFF,1486
2414803,DILMA VANA ROUSSEFF,3102
2414902,DILMA VANA ROUSSEFF,798
2415008,DILMA VANA ROUSSEFF,1153
1100015,DILMA VANA ROUSSEFF,6262
1100023,DILMA VANA ROUSSEFF,16226
1100031,DILMA VANA ROUSSEFF,1698
1100049,DILMA VANA ROUSSEFF,14986
1100056,DILMA VANA ROUSSEFF,2956
1100064,DILMA VANA ROUSSEFF,4661
1100072,DILMA VANA ROUSSEFF,1904
1100080,DILMA VANA ROUSSEFF,3028
1100098,DILMA VANA ROUSSEFF,6102
1100106,DILMA VANA ROUSSEFF,10134
1100114,DILMA VANA ROUSSEFF,9894
1100122,DILMA VANA ROUSSEFF,22679
1100130,DILMA VANA ROUSSEFF,6130
1100148,DILMA VANA ROUSSEFF,4033
1100155,DILMA VANA ROUSSEFF,8052
1100189,DILMA VANA ROUSSEFF,6717
1100205,DILMA VANA ROUSSEFF,114498
1100254,DILMA VANA ROUSSEFF,5194
1100262,DILMA VANA ROUSSEFF,722
1100288,DILMA VANA ROUSSEFF,10906
1100296,DILMA VANA ROUSSEFF,2373
1100304,DILMA VANA ROUSSEFF,13392
1100320,DILMA VANA ROUSSEFF,4622
1100338,DILMA VANA ROUSSEFF,3612
1100346,DILMA VANA ROUSSEFF,4016
1100379,DILMA VANA ROUSSEFF,2446
1100403,DILMA VANA ROUSSEFF,3726
1100452,DILMA VANA ROUSSEFF,5589
1100502,DILMA VANA ROUSSEFF,2979
1100601,DILMA VANA ROUSSEFF,1241
1100700,DILMA VANA ROUSSEFF,2135
1100809,DILMA VANA ROUSSEFF,5697
1100908,DILMA VANA ROUSSEFF,1327
1100924,DILMA VANA ROUSSEFF,1411
1100940,DILMA VANA ROUSSEFF,2173
1101005,DILMA VANA ROUSSEFF,2131
1101104,DILMA VANA ROUSSEFF,2162
1101203,DILMA VANA ROUSSEFF,2222
1101302,DILMA VANA ROUSSEFF,2816
1101401,DILMA VANA ROUSSEFF,2708
1101435,DILMA VANA ROUSSEFF,1956
1101450,DILMA VANA ROUSSEFF,1059
1101468,DILMA VANA ROUSSEFF,543
1101476,DILMA VANA ROUSSEFF,938
1101484,DILMA VANA ROUSSEFF,1422
1101492,DILMA VANA ROUSSEFF,2922
1101500,DILMA VANA ROUSSEFF,3059
1101559,DILMA VANA ROUSSEFF,1125
1101609,DILMA VANA ROUSSEFF,2196
1101708,DILMA VANA ROUSSEFF,2675
1101757,DILMA VANA ROUSSEFF,1720
1101807,DILMA VANA ROUSSEFF,1963
1400027,DILMA VANA ROUSSEFF,898
1400050,DILMA VANA ROUSSEFF,2330
1400100,DILMA VANA ROUSSEFF,42090
1400159,DILMA VANA ROUSSEFF,1403
1400175,DILMA VANA ROUSSEFF,2289
1400209,DILMA VANA ROUSSEFF,2731
1400233,DILMA VANA ROUSSEFF,1935
1400282,DILMA VANA ROUSSEFF,1764
1400308,DILMA VANA ROUSSEFF,3107
1400407,DILMA VANA ROUSSEFF,1761
1400456,DILMA VANA ROUSSEFF,1307
1400472,DILMA VANA ROUSSEFF,4623
1400506,DILMA VANA ROUSSEFF,1702
1400605,DILMA VANA ROUSSEFF,1607
1400704,DILMA VANA ROUSSEFF,1733
4300034,DILMA VANA ROUSSEFF,1355
4300059,DILMA VANA ROUSSEFF,1216
4300109,DILMA VANA ROUSSEFF,6165
4300208,DILMA VANA ROUSSEFF,2320
4300307,DILMA VANA ROUSSEFF,2775
4300406,DILMA VANA ROUSSEFF,22188
4300455,DILMA VANA ROUSSEFF,1616
4300471,DILMA VANA ROUSSEFF,840
4300505,DILMA VANA ROUSSEFF,3325
4300554,DILMA VANA ROUSSEFF,724
4300570,DILMA VANA ROUSSEFF,923
4300604,DILMA VANA ROUSSEFF,49381
4300638,DILMA VANA ROUSSEFF,2553
4300646,DILMA VANA ROUSSEFF,2348
4300661,DILMA VANA ROUSSEFF,385
4300703,DILMA VANA ROUSSEFF,1894
4300802,DILMA VANA ROUSSEFF,3236
4300851,DILMA VANA ROUSSEFF,1115
4300877,DILMA VANA ROUSSEFF,1985
4300901,DILMA VANA ROUSSEFF,2478
4301008,DILMA VANA ROUSSEFF,6977
4301057,DILMA VANA ROUSSEFF,2071
4301073,DILMA VANA ROUSSEFF,914
4301107,DILMA VANA ROUSSEFF,3303
4301206,DILMA VANA ROUSSEFF,5563
4301305,DILMA VANA ROUSSEFF,4961
4301404,DILMA VANA ROUSSEFF,3631
4301503,DILMA VANA ROUSSEFF,2696
4301552,DILMA VANA ROUSSEFF,1018
4301602,DILMA VANA ROUSSEFF,28410
4301636,DILMA VANA ROUSSEFF,2254
4301651,DILMA VANA ROUSSEFF,1739
4301701,DILMA VANA ROUSSEFF,2064
4301750,DILMA VANA ROUSSEFF,1639
4301800,DILMA VANA ROUSSEFF,1773
4301859,DILMA VANA ROUSSEFF,1093
4301875,DILMA VANA ROUSSEFF,1034
4301909,DILMA VANA ROUSSEFF,3001
4301925,DILMA VANA ROUSSEFF,831
4301958,DILMA VANA ROUSSEFF,1060
4302006,DILMA VANA ROUSSEFF,3873
4302055,DILMA VANA ROUSSEFF,928
4302105,DILMA VANA ROUSSEFF,27785
4302154,DILMA VANA ROUSSEFF,860
4302204,DILMA VANA ROUSSEFF,2589
4302220,DILMA VANA ROUSSEFF,637
4302238,DILMA VANA ROUSSEFF,806
4302253,DILMA VANA ROUSSEFF,1011
4302303,DILMA VANA ROUSSEFF,2359
4302352,DILMA VANA ROUSSEFF,3576
4302378,DILMA VANA ROUSSEFF,1016
4302402,DILMA VANA ROUSSEFF,3487
4302451,DILMA VANA ROUSSEFF,3262
4302501,DILMA VANA ROUSSEFF,2344
4302584,DILMA VANA ROUSSEFF,801
4302600,DILMA VANA ROUSSEFF,1408
4302659,DILMA VANA ROUSSEFF,2057
4302709,DILMA VANA ROUSSEFF,5338
4302808,DILMA VANA ROUSSEFF,9948
4302907,DILMA VANA ROUSSEFF,4404
4303004,DILMA VANA ROUSSEFF,23522
4303103,DILMA VANA ROUSSEFF,33602
4303202,DILMA VANA ROUSSEFF,1311
4303301,DILMA VANA ROUSSEFF,1903
4303400,DILMA VANA ROUSSEFF,1857
4303509,DILMA VANA ROUSSEFF,17932
4303558,DILMA VANA ROUSSEFF,753
4303608,DILMA VANA ROUSSEFF,1431
4303673,DILMA VANA ROUSSEFF,875
4303707,DILMA VANA ROUSSEFF,2427
4303806,DILMA VANA ROUSSEFF,1281
4303905,DILMA VANA ROUSSEFF,19522
4304002,DILMA VANA ROUSSEFF,2051
4304101,DILMA VANA ROUSSEFF,1264
4304200,DILMA VANA ROUSSEFF,10431
4304309,DILMA VANA ROUSSEFF,1963
4304358,DILMA VANA ROUSSEFF,3494
4304408,DILMA VANA ROUSSEFF,7169
4304507,DILMA VANA ROUSSEFF,16295
4304606,DILMA VANA ROUSSEFF,94238
4304614,DILMA VANA ROUSSEFF,1226
4304622,DILMA VANA ROUSSEFF,675
4304630,DILMA VANA ROUSSEFF,9262
4304655,DILMA VANA ROUSSEFF,1174
4304663,DILMA VANA ROUSSEFF,7068
4304671,DILMA VANA ROUSSEFF,1159
4304689,DILMA VANA ROUSSEFF,3475
4304697,DILMA VANA ROUSSEFF,1285
4304705,DILMA VANA ROUSSEFF,16381
4304713,DILMA VANA ROUSSEFF,2340
4304804,DILMA VANA ROUSSEFF,8432
4304853,DILMA VANA ROUSSEFF,649
4304903,DILMA VANA ROUSSEFF,2672
4304952,DILMA VANA ROUSSEFF,763
4305009,DILMA VANA ROUSSEFF,3135
4305108,DILMA VANA ROUSSEFF,96010
4305116,DILMA VANA ROUSSEFF,1043
4305124,DILMA VANA ROUSSEFF,2048
4305132,DILMA VANA ROUSSEFF,1901
4305157,DILMA VANA ROUSSEFF,1068
4305173,DILMA VANA ROUSSEFF,3134
4305207,DILMA VANA ROUSSEFF,5197
4305306,DILMA VANA ROUSSEFF,3507
4305355,DILMA VANA ROUSSEFF,8792
4305371,DILMA VANA ROUSSEFF,1022
4305405,DILMA VANA ROUSSEFF,1465
4305439,DILMA VANA ROUSSEFF,1480
4305447,DILMA VANA ROUSSEFF,1726
4305454,DILMA VANA ROUSSEFF,3074
4305504,DILMA VANA ROUSSEFF,1715
4305587,DILMA VANA ROUSSEFF,919
4305603,DILMA VANA ROUSSEFF,928
4305702,DILMA VANA ROUSSEFF,2375
4305801,DILMA VANA ROUSSEFF,2884
4305835,DILMA VANA ROUSSEFF,411
4305850,DILMA VANA ROUSSEFF,846
4305871,DILMA VANA ROUSSEFF,989
4305900,DILMA VANA ROUSSEFF,2816
4305934,DILMA VANA ROUSSEFF,593
4305959,DILMA VANA ROUSSEFF,1206
4305975,DILMA VANA ROUSSEFF,1130
4306007,DILMA VANA ROUSSEFF,5527
4306056,DILMA VANA ROUSSEFF,2481
4306072,DILMA VANA ROUSSEFF,1130
4306106,DILMA VANA ROUSSEFF,17119
4306130,DILMA VANA ROUSSEFF,646
4306205,DILMA VANA ROUSSEFF,4251
4306304,DILMA VANA ROUSSEFF,1639
4306320,DILMA VANA ROUSSEFF,1155
4306353,DILMA VANA ROUSSEFF,965
4306379,DILMA VANA ROUSSEFF,940
4306403,DILMA VANA ROUSSEFF,9837
4306429,DILMA VANA ROUSSEFF,876
4306452,DILMA VANA ROUSSEFF,1157
4306502,DILMA VANA ROUSSEFF,4802
4306551,DILMA VANA ROUSSEFF,1622
4306601,DILMA VANA ROUSSEFF,12175
4306700,DILMA VANA ROUSSEFF,1098
4306734,DILMA VANA ROUSSEFF,1858
4306759,DILMA VANA ROUSSEFF,919
4306767,DILMA VANA ROUSSEFF,8657
4306809,DILMA VANA ROUSSEFF,6563
4306908,DILMA VANA ROUSSEFF,7666
4306924,DILMA VANA ROUSSEFF,494
4306932,DILMA VANA ROUSSEFF,3673
4306957,DILMA VANA ROUSSEFF,1198
4306973,DILMA VANA ROUSSEFF,911
4307005,DILMA VANA ROUSSEFF,28010
4307054,DILMA VANA ROUSSEFF,1167
4307104,DILMA VANA ROUSSEFF,2541
4307203,DILMA VANA ROUSSEFF,1819
